Query #   Literal   Document                      Rank      Score               System Name

31        Q0        corpus/CACM-0674.html         1         7.068999828914389   cacm_bm25 
31        Q0        corpus/CACM-0195.html         2         3.941734129696821   cacm_bm25 
31        Q0        corpus/CACM-2446.html         3         3.4989732276785936  cacm_bm25 
31        Q0        corpus/CACM-2415.html         4         2.8491423930862623  cacm_bm25 
31        Q0        corpus/CACM-1839.html         5         2.5919244340436967  cacm_bm25 
31        Q0        corpus/CACM-3047.html         6         2.0113326570013434  cacm_bm25 
31        Q0        corpus/CACM-0526.html         7         1.8277030284022366  cacm_bm25 
31        Q0        corpus/CACM-0760.html         8         1.8204706702082079  cacm_bm25 
31        Q0        corpus/CACM-1378.html         9         1.8141465378040038  cacm_bm25 
31        Q0        corpus/CACM-1190.html         10        1.8141465378040038  cacm_bm25 
31        Q0        corpus/CACM-1606.html         11        1.8141465378040038  cacm_bm25 
31        Q0        corpus/CACM-1371.html         12        1.7820759426831194  cacm_bm25 
31        Q0        corpus/CACM-1575.html         13        1.7794813173364117  cacm_bm25 
31        Q0        corpus/CACM-1721.html         14        1.747930910655528   cacm_bm25 
31        Q0        corpus/CACM-1407.html         15        1.7139789375571577  cacm_bm25 
31        Q0        corpus/CACM-0225.html         16        1.6969398257985397  cacm_bm25 
31        Q0        corpus/CACM-0043.html         17        1.662542396897218   cacm_bm25 
31        Q0        corpus/CACM-0533.html         18        1.6567242722223867  cacm_bm25 
31        Q0        corpus/CACM-0171.html         19        1.6485101700101938  cacm_bm25 
31        Q0        corpus/CACM-0676.html         20        1.6415100726705258  cacm_bm25 
31        Q0        corpus/CACM-0201.html         21        1.6295117532502537  cacm_bm25 
31        Q0        corpus/CACM-1582.html         22        1.6295117532502537  cacm_bm25 
31        Q0        corpus/CACM-0200.html         23        1.6295117532502537  cacm_bm25 
31        Q0        corpus/CACM-1388.html         24        1.6263614745359083  cacm_bm25 
31        Q0        corpus/CACM-0204.html         25        1.6225043365637943  cacm_bm25 
31        Q0        corpus/CACM-0749.html         26        1.577811330204888   cacm_bm25 
31        Q0        corpus/CACM-0648.html         27        1.577811330204888   cacm_bm25 
31        Q0        corpus/CACM-0452.html         28        1.5698320440778433  cacm_bm25 
31        Q0        corpus/CACM-1585.html         29        1.5672374187311355  cacm_bm25 
31        Q0        corpus/CACM-1580.html         30        1.5672374187311355  cacm_bm25 
31        Q0        corpus/CACM-1574.html         31        1.5672374187311355  cacm_bm25 
31        Q0        corpus/CACM-1583.html         32        1.5672374187311355  cacm_bm25 
31        Q0        corpus/CACM-1343.html         33        1.544477288017461   cacm_bm25 
31        Q0        corpus/CACM-0002.html         34        1.5421499888787793  cacm_bm25 
31        Q0        corpus/CACM-1581.html         35        1.5378517171299269  cacm_bm25 
31        Q0        corpus/CACM-1579.html         36        1.5378517171299269  cacm_bm25 
31        Q0        corpus/CACM-3028.html         37        1.5291361270223318  cacm_bm25 
31        Q0        corpus/CACM-0584.html         38        1.5149176365741501  cacm_bm25 
31        Q0        corpus/CACM-1057.html         39        1.5125225855067548  cacm_bm25 
31        Q0        corpus/CACM-1584.html         40        1.4963839600520044  cacm_bm25 
31        Q0        corpus/CACM-0967.html         41        1.4818633439086448  cacm_bm25 
