Query #   Literal   Document                      Rank      BM25 Score                    System Name

5         Q0        corpus/CACM-2692.txt          1         7.92293010039                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3050.txt          2         6.83892464742                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2321.txt          3         6.48224363706                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1923.txt          4         6.33699876424                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3011.txt          5         6.27735718506                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3040.txt          6         6.1974341631                  unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1238.txt          7         6.19709102543                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2401.txt          8         5.57505876242                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2960.txt          9         5.39275824066                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1829.txt          10        5.18051609629                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2959.txt          11        3.63874587613                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3147.txt          12        3.40823122553                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2187.txt          13        3.37629049396                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2786.txt          14        3.3260240507                  unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3144.txt          15        2.50197110506                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2629.txt          16        2.37927578237                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2106.txt          17        2.25759917867                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2035.txt          18        2.12221913105                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1764.txt          19        2.09336313597                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2716.txt          20        2.04992372655                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1476.txt          21        1.79090601706                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2169.txt          22        1.78461294481                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1682.txt          23        1.78024045377                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2873.txt          24        1.66946674246                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3102.txt          25        1.63997799383                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2192.txt          26        1.63248993346                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2299.txt          27        1.62752283378                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2439.txt          28        1.61066842718                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1978.txt          29        1.59620624977                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1698.txt          30        1.58850277982                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1409.txt          31        1.58494109497                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2483.txt          32        1.56848614348                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-0892.txt          33        1.55485701232                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2396.txt          34        1.54734656277                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2947.txt          35        1.54057243149                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2252.txt          36        1.49220791971                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-0972.txt          37        1.48766949905                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2527.txt          38        1.48716267543                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1699.txt          39        1.47444749513                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1605.txt          40        1.47323425469                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-0679.txt          41        1.47322893008                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2003.txt          42        1.42800907766                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1491.txt          43        1.41024468785                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3035.txt          44        1.39858825686                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1742.txt          45        1.39820617239                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1603.txt          46        1.38598737477                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2820.txt          47        1.38396725901                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1988.txt          48        1.38123483488                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1008.txt          49        1.37185003861                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1931.txt          50        1.33318236155                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2715.txt          51        1.328352297                   unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-0848.txt          52        1.31997707823                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1571.txt          53        1.31419879929                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3127.txt          54        1.30465992306                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3101.txt          55        1.27676443536                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1397.txt          56        1.24991686007                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1487.txt          57        1.23815280934                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-3179.txt          58        1.23726393199                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1962.txt          59        1.23679021893                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1937.txt          60        1.23542399749                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1502.txt          61        1.20332793063                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1272.txt          62        1.19363878664                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-0078.txt          63        1.17922410478                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-0251.txt          64        1.16326349191                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2344.txt          65        1.15378134257                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-1281.txt          66        1.15283464601                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2756.txt          67        1.14956522491                 unigram_casefolded_BM25_proximity
5         Q0        corpus/CACM-2399.txt          68        1.1443870555                  unigram_casefolded_BM25_proximity
