Query #   Literal   Document                      Rank      BM25 Score                    System Name

61        Q0        corpus/CACM-1287.txt          1         10.8400794787                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1121.txt          2         7.61233521915                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-0634.txt          3         6.95625691011                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-0397.txt          4         6.82721066027                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2746.txt          5         6.09154521552                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1334.txt          6         6.06820126843                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2711.txt          7         5.92604314215                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1046.txt          8         5.80938064534                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2307.txt          9         5.56596587521                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1927.txt          10        4.88943354984                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1457.txt          11        4.62463937274                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1236.txt          12        4.08949105378                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2990.txt          13        3.92673725938                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-3077.txt          14        3.73585406312                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2631.txt          15        3.70172638419                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2947.txt          16        3.19460228264                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2916.txt          17        3.02103842673                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2114.txt          18        2.89892151226                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1830.txt          19        2.59036323019                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-3134.txt          20        2.56706656497                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2107.txt          21        2.35201640675                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-3072.txt          22        2.30813939098                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2765.txt          23        2.26979733341                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2494.txt          24        2.22375500922                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2451.txt          25        2.22116772398                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2991.txt          26        2.19696471064                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1976.txt          27        2.18606676376                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2140.txt          28        2.17631208081                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2251.txt          29        2.09779032655                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2641.txt          30        2.09544783431                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2160.txt          31        2.09149346772                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2109.txt          32        2.06885389652                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2561.txt          33        1.99531483954                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2976.txt          34        1.97705928655                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2018.txt          35        1.95162473397                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2688.txt          36        1.84880169695                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2974.txt          37        1.84125619602                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2575.txt          38        1.80173934206                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2789.txt          39        1.77477942435                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-3129.txt          40        1.76087074194                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1992.txt          41        1.7587480842                  unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2882.txt          42        1.66947006865                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1622.txt          43        1.63909722034                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1194.txt          44        1.57012446358                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-0284.txt          45        1.43342169848                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1881.txt          46        1.43200540783                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2556.txt          47        1.37323602978                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-3115.txt          48        1.3674772604                  unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2186.txt          49        1.29626161425                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-0615.txt          50        1.27065896344                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-2542.txt          51        1.26377826613                 unigram_casefolded_BM25_proximity
61        Q0        corpus/CACM-1962.txt          52        1.24734052024                 unigram_casefolded_BM25_proximity
