Query #   Literal   Document                      Rank      BM25 Score                    System Name

59        Q0        corpus/CACM-2111.txt          1         8.95590176695                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1112.txt          2         5.93040446075                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2650.txt          3         4.99373566254                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1665.txt          4         4.75387127325                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-3041.txt          5         4.73721744804                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1235.txt          6         3.98175616434                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1855.txt          7         3.49564466182                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1456.txt          8         3.09724576449                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1885.txt          9         3.00843442128                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2688.txt          10        2.98611817513                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2887.txt          11        2.94152534413                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1926.txt          12        2.80402701907                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2715.txt          13        2.63487370378                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2643.txt          14        2.58000537988                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1939.txt          15        2.37471835654                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1828.txt          16        2.24554507348                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2711.txt          17        2.06528060723                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-0944.txt          18        1.95350382158                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-1408.txt          19        1.95268567148                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2018.txt          20        1.94396787294                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-2795.txt          21        1.93228443616                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-3065.txt          22        1.92112176081                 unigram_casefolded_BM25_proximity
59        Q0        corpus/CACM-3027.txt          23        1.90948153965                 unigram_casefolded_BM25_proximity
