Query #   Literal   Document                      Rank      BM25 Score                    System Name

58        Q0        corpus/CACM-1946.txt          1         6.96068244322                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2696.txt          2         6.85140003868                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2634.txt          3         4.72617192766                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1366.txt          4         3.93891891852                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2249.txt          5         3.60778940906                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1876.txt          6         3.47336523876                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1398.txt          7         3.43116537233                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1709.txt          8         3.25441419036                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1816.txt          9         3.16254502869                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2395.txt          10        3.10127172779                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3142.txt          11        3.08131170294                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2533.txt          12        2.99029687561                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3049.txt          13        2.8515850747                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0981.txt          14        2.68802000828                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1146.txt          15        2.61639832748                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1344.txt          16        2.56407798844                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1875.txt          17        2.55861318503                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2952.txt          18        2.47159995668                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1669.txt          19        2.36219270292                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2825.txt          20        2.33247295068                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3150.txt          21        2.31081980441                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1668.txt          22        2.30163080359                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1917.txt          23        2.28212773902                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2145.txt          24        2.27944864846                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1837.txt          25        2.2316610738                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1921.txt          26        2.2316610738                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2166.txt          27        2.15892530747                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2994.txt          28        2.11422061355                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1802.txt          29        2.09431768973                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1631.txt          30        2.06958670067                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1474.txt          31        2.01953470249                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1171.txt          32        2.01585746542                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0536.txt          33        1.95883223668                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1843.txt          34        1.88217356377                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1637.txt          35        1.86265405508                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1691.txt          36        1.86061617142                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1867.txt          37        1.84575587003                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3138.txt          38        1.80285552121                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2217.txt          39        1.76603987628                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0432.txt          40        1.76483876271                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2216.txt          41        1.75229293994                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2999.txt          42        1.68708992463                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1420.txt          43        1.6628368521                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0529.txt          44        1.64792397247                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1396.txt          45        1.61648995797                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2525.txt          46        1.60852839715                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1695.txt          47        1.57039147816                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1801.txt          48        1.5684243506                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1578.txt          49        1.49738617047                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3166.txt          50        1.48327592433                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1698.txt          51        1.47231442188                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1835.txt          52        1.42339782981                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1978.txt          53        1.38053879206                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2670.txt          54        1.36989139497                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3190.txt          55        1.36116799474                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2849.txt          56        1.35667482551                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2062.txt          57        1.32076885885                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1206.txt          58        1.29519926305                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1423.txt          59        1.29384809183                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1252.txt          60        1.28292542598                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0069.txt          61        1.25196679108                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1644.txt          62        1.20529823346                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2225.txt          63        1.17882639878                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2488.txt          64        1.17817951762                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2779.txt          65        1.17162711363                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2101.txt          66        1.16467498285                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1997.txt          67        1.16066263976                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1874.txt          68        1.14873225804                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0865.txt          69        1.12825315917                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1862.txt          70        1.12706293939                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1609.txt          71        1.12622050857                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2820.txt          72        1.1174524602                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1629.txt          73        1.10821637494                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2645.txt          74        1.10712579865                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0050.txt          75        1.10395106627                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0382.txt          76        1.09956153325                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1732.txt          77        1.09956153325                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1823.txt          78        1.08798888267                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0755.txt          79        1.08710906534                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0840.txt          80        1.08391011252                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0298.txt          81        1.0733895826                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2351.txt          82        1.06972358796                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2795.txt          83        1.06069052221                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2153.txt          84        1.0600035133                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1956.txt          85        1.04838085692                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2585.txt          86        1.04420599572                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3146.txt          87        1.04344068964                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1270.txt          88        1.04278386936                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1591.txt          89        1.04227372965                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0266.txt          90        1.0240952049                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2198.txt          91        1.0228884048                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3087.txt          92        1.00832408851                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0319.txt          93        1.0058154023                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1848.txt          94        1.0055151197                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1782.txt          95        1.0053830627                  unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1443.txt          96        1.00425918554                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2843.txt          97        1.00336045485                 unigram_casefolded_BM25_proximity
