Query #    Literal    Document                                           Rank       Score                System Name         
54         Q0         CACM-2940.html                                     1          0.39560968           unigram_casefolded_LuceneDefault
54         Q0         CACM-2732.html                                     2          0.39501685           unigram_casefolded_LuceneDefault
54         Q0         CACM-2931.html                                     3          0.33550528           unigram_casefolded_LuceneDefault
54         Q0         CACM-3031.html                                     4          0.333077             unigram_casefolded_LuceneDefault
54         Q0         CACM-2326.html                                     5          0.32587516           unigram_casefolded_LuceneDefault
54         Q0         CACM-2958.html                                     6          0.3108895            unigram_casefolded_LuceneDefault
54         Q0         CACM-2842.html                                     7          0.30497602           unigram_casefolded_LuceneDefault
54         Q0         CACM-2295.html                                     8          0.30217668           unigram_casefolded_LuceneDefault
54         Q0         CACM-2148.html                                     9          0.28982922           unigram_casefolded_LuceneDefault
54         Q0         CACM-2470.html                                     10         0.28197628           unigram_casefolded_LuceneDefault
54         Q0         CACM-2264.html                                     11         0.25196442           unigram_casefolded_LuceneDefault
54         Q0         CACM-2265.html                                     12         0.23610109           unigram_casefolded_LuceneDefault
54         Q0         CACM-2227.html                                     13         0.23313713           unigram_casefolded_LuceneDefault
54         Q0         CACM-1747.html                                     14         0.23220778           unigram_casefolded_LuceneDefault
54         Q0         CACM-3073.html                                     15         0.23190373           unigram_casefolded_LuceneDefault
54         Q0         CACM-2314.html                                     16         0.2286337            unigram_casefolded_LuceneDefault
54         Q0         CACM-3105.html                                     17         0.2265884            unigram_casefolded_LuceneDefault
54         Q0         CACM-3133.html                                     18         0.22060868           unigram_casefolded_LuceneDefault
54         Q0         CACM-3103.html                                     19         0.21298002           unigram_casefolded_LuceneDefault
54         Q0         CACM-2943.html                                     20         0.21262166           unigram_casefolded_LuceneDefault
54         Q0         CACM-2342.html                                     21         0.21200925           unigram_casefolded_LuceneDefault
54         Q0         CACM-2155.html                                     22         0.20512135           unigram_casefolded_LuceneDefault
54         Q0         CACM-3077.html                                     23         0.20003358           unigram_casefolded_LuceneDefault
54         Q0         CACM-2705.html                                     24         0.19993232           unigram_casefolded_LuceneDefault
54         Q0         CACM-2178.html                                     25         0.19618343           unigram_casefolded_LuceneDefault
54         Q0         CACM-2112.html                                     26         0.1957076            unigram_casefolded_LuceneDefault
54         Q0         CACM-2411.html                                     27         0.1892048            unigram_casefolded_LuceneDefault
54         Q0         CACM-1323.html                                     28         0.18849845           unigram_casefolded_LuceneDefault
54         Q0         CACM-1902.html                                     29         0.18191813           unigram_casefolded_LuceneDefault
54         Q0         CACM-1471.html                                     30         0.18147296           unigram_casefolded_LuceneDefault
54         Q0         CACM-0949.html                                     31         0.17650937           unigram_casefolded_LuceneDefault
54         Q0         CACM-3104.html                                     32         0.17329323           unigram_casefolded_LuceneDefault
54         Q0         CACM-2865.html                                     33         0.1688279            unigram_casefolded_LuceneDefault
54         Q0         CACM-3188.html                                     34         0.16624081           unigram_casefolded_LuceneDefault
54         Q0         CACM-2941.html                                     35         0.1610453            unigram_casefolded_LuceneDefault
54         Q0         CACM-1496.html                                     36         0.15986851           unigram_casefolded_LuceneDefault
54         Q0         CACM-1834.html                                     37         0.15956268           unigram_casefolded_LuceneDefault
54         Q0         CACM-2651.html                                     38         0.15903457           unigram_casefolded_LuceneDefault
54         Q0         CACM-2886.html                                     39         0.15371007           unigram_casefolded_LuceneDefault
54         Q0         CACM-1781.html                                     40         0.15333027           unigram_casefolded_LuceneDefault
54         Q0         CACM-3198.html                                     41         0.15325847           unigram_casefolded_LuceneDefault
54         Q0         CACM-3185.html                                     42         0.14898735           unigram_casefolded_LuceneDefault
54         Q0         CACM-2972.html                                     43         0.14604943           unigram_casefolded_LuceneDefault
54         Q0         CACM-2851.html                                     44         0.14505431           unigram_casefolded_LuceneDefault
54         Q0         CACM-2945.html                                     45         0.14351796           unigram_casefolded_LuceneDefault
54         Q0         CACM-2703.html                                     46         0.14346765           unigram_casefolded_LuceneDefault
54         Q0         CACM-2895.html                                     47         0.14287792           unigram_casefolded_LuceneDefault
54         Q0         CACM-1358.html                                     48         0.14231877           unigram_casefolded_LuceneDefault
54         Q0         CACM-2956.html                                     49         0.14144917           unigram_casefolded_LuceneDefault
54         Q0         CACM-1213.html                                     50         0.13885811           unigram_casefolded_LuceneDefault
54         Q0         CACM-1098.html                                     51         0.13755581           unigram_casefolded_LuceneDefault
54         Q0         CACM-1198.html                                     52         0.13739972           unigram_casefolded_LuceneDefault
54         Q0         CACM-2341.html                                     53         0.13482101           unigram_casefolded_LuceneDefault
