Query #   Literal   Document                      Rank      Score               System Name

62        Q0        corpus/CACM-0651.html         1         6.131913357506252   cacm_stopped_tfidf
62        Q0        corpus/CACM-2325.html         2         5.490782145447691   cacm_stopped_tfidf
62        Q0        corpus/CACM-2406.html         3         5.227174334102644   cacm_stopped_tfidf
62        Q0        corpus/CACM-2311.html         4         5.118213276662146   cacm_stopped_tfidf
62        Q0        corpus/CACM-0018.html         5         5.105217734965323   cacm_stopped_tfidf
62        Q0        corpus/CACM-2345.html         6         4.934754774459099   cacm_stopped_tfidf
62        Q0        corpus/CACM-3137.html         7         4.694475959131636   cacm_stopped_tfidf
62        Q0        corpus/CACM-2578.html         8         4.601576229736255   cacm_stopped_tfidf
62        Q0        corpus/CACM-2882.html         9         4.59087358821314    cacm_stopped_tfidf
62        Q0        corpus/CACM-2407.html         10        4.547737139733578   cacm_stopped_tfidf
62        Q0        corpus/CACM-2949.html         11        4.498649373568589   cacm_stopped_tfidf
62        Q0        corpus/CACM-1952.html         12        4.497592005006274   cacm_stopped_tfidf
62        Q0        corpus/CACM-1457.html         13        4.46505312966676    cacm_stopped_tfidf
62        Q0        corpus/CACM-3148.html         14        4.449115217984272   cacm_stopped_tfidf
62        Q0        corpus/CACM-1747.html         15        4.446377810475541   cacm_stopped_tfidf
62        Q0        corpus/CACM-3043.html         16        4.412724302605307   cacm_stopped_tfidf
62        Q0        corpus/CACM-1660.html         17        4.403799237287705   cacm_stopped_tfidf
62        Q0        corpus/CACM-2950.html         18        4.401344533349705   cacm_stopped_tfidf
62        Q0        corpus/CACM-3150.html         19        4.228352412155987   cacm_stopped_tfidf
62        Q0        corpus/CACM-2318.html         20        4.222161541953373   cacm_stopped_tfidf
62        Q0        corpus/CACM-0371.html         21        4.209719933729475   cacm_stopped_tfidf
62        Q0        corpus/CACM-2651.html         22        4.160048036259054   cacm_stopped_tfidf
62        Q0        corpus/CACM-2111.html         23        4.135281554607788   cacm_stopped_tfidf
62        Q0        corpus/CACM-2371.html         24        4.077235090373926   cacm_stopped_tfidf
62        Q0        corpus/CACM-3134.html         25        4.077112006956091   cacm_stopped_tfidf
62        Q0        corpus/CACM-2884.html         26        4.069326799960107   cacm_stopped_tfidf
62        Q0        corpus/CACM-2199.html         27        4.026236225419694   cacm_stopped_tfidf
62        Q0        corpus/CACM-0204.html         28        4.006867741320431   cacm_stopped_tfidf
62        Q0        corpus/CACM-2316.html         29        3.971384926350958   cacm_stopped_tfidf
62        Q0        corpus/CACM-0676.html         30        3.9296418360688543  cacm_stopped_tfidf
62        Q0        corpus/CACM-1551.html         31        3.92199657956347    cacm_stopped_tfidf
62        Q0        corpus/CACM-3068.html         32        3.920702166827074   cacm_stopped_tfidf
62        Q0        corpus/CACM-1796.html         33        3.9153680195357223  cacm_stopped_tfidf
62        Q0        corpus/CACM-2852.html         34        3.912627725362984   cacm_stopped_tfidf
62        Q0        corpus/CACM-1461.html         35        3.905268847087868   cacm_stopped_tfidf
62        Q0        corpus/CACM-2740.html         36        3.904840092297821   cacm_stopped_tfidf
62        Q0        corpus/CACM-0749.html         37        3.8830206951587782  cacm_stopped_tfidf
62        Q0        corpus/CACM-1658.html         38        3.880665799696601   cacm_stopped_tfidf
62        Q0        corpus/CACM-2007.html         39        3.871801793749208   cacm_stopped_tfidf
62        Q0        corpus/CACM-2479.html         40        3.8450115233879223  cacm_stopped_tfidf
62        Q0        corpus/CACM-1927.html         41        3.8441641330047784  cacm_stopped_tfidf
62        Q0        corpus/CACM-3006.html         42        3.8404802945392325  cacm_stopped_tfidf
62        Q0        corpus/CACM-2830.html         43        3.835704272885415   cacm_stopped_tfidf
62        Q0        corpus/CACM-3028.html         44        3.8348894818828763  cacm_stopped_tfidf
62        Q0        corpus/CACM-2226.html         45        3.8345742692925664  cacm_stopped_tfidf
62        Q0        corpus/CACM-1959.html         46        3.828821080799751   cacm_stopped_tfidf
62        Q0        corpus/CACM-2984.html         47        3.801314259170318   cacm_stopped_tfidf
62        Q0        corpus/CACM-1529.html         48        3.788112287337073   cacm_stopped_tfidf
62        Q0        corpus/CACM-0239.html         49        3.7752207535615874  cacm_stopped_tfidf
62        Q0        corpus/CACM-0171.html         50        3.7707088930509802  cacm_stopped_tfidf
62        Q0        corpus/CACM-2958.html         51        3.764367707993309   cacm_stopped_tfidf
62        Q0        corpus/CACM-2812.html         52        3.7540229126850235  cacm_stopped_tfidf
62        Q0        corpus/CACM-3141.html         53        3.735411209963909   cacm_stopped_tfidf
62        Q0        corpus/CACM-3105.html         54        3.7343253020086156  cacm_stopped_tfidf
62        Q0        corpus/CACM-2317.html         55        3.7340012493698107  cacm_stopped_tfidf
62        Q0        corpus/CACM-0987.html         56        3.726459358517379   cacm_stopped_tfidf
62        Q0        corpus/CACM-2902.html         57        3.7208859237544267  cacm_stopped_tfidf
62        Q0        corpus/CACM-1923.html         58        3.7076451924621523  cacm_stopped_tfidf
62        Q0        corpus/CACM-2372.html         59        3.695332908043215   cacm_stopped_tfidf
62        Q0        corpus/CACM-1719.html         60        3.686042419218616   cacm_stopped_tfidf
62        Q0        corpus/CACM-1378.html         61        3.6827179347488284  cacm_stopped_tfidf
62        Q0        corpus/CACM-1190.html         62        3.6827179347488284  cacm_stopped_tfidf
62        Q0        corpus/CACM-1606.html         63        3.6827179347488284  cacm_stopped_tfidf
62        Q0        corpus/CACM-0633.html         64        3.673937316919269   cacm_stopped_tfidf
62        Q0        corpus/CACM-2138.html         65        3.6719025034774067  cacm_stopped_tfidf
62        Q0        corpus/CACM-2577.html         66        3.6601327434579654  cacm_stopped_tfidf
62        Q0        corpus/CACM-0452.html         67        3.6575720301275068  cacm_stopped_tfidf
62        Q0        corpus/CACM-3156.html         68        3.6557669652957983  cacm_stopped_tfidf
62        Q0        corpus/CACM-2849.html         69        3.634470217834863   cacm_stopped_tfidf
62        Q0        corpus/CACM-0249.html         70        3.6328761978070467  cacm_stopped_tfidf
62        Q0        corpus/CACM-1937.html         71        3.628928153138103   cacm_stopped_tfidf
