Query #    Literal    Document                                           Rank       Score                System Name         
30         Q0         CACM-2876.html                                     1          0.17903365           unigram_casefolded_LuceneDefault
30         Q0         CACM-3142.html                                     2          0.14601675           unigram_casefolded_LuceneDefault
30         Q0         CACM-2341.html                                     3          0.14505924           unigram_casefolded_LuceneDefault
30         Q0         CACM-1926.html                                     4          0.13699956           unigram_casefolded_LuceneDefault
30         Q0         CACM-2871.html                                     5          0.09476774           unigram_casefolded_LuceneDefault
30         Q0         CACM-2572.html                                     6          0.08089726           unigram_casefolded_LuceneDefault
30         Q0         CACM-0195.html                                     7          0.0754405            unigram_casefolded_LuceneDefault
30         Q0         CACM-1908.html                                     8          0.071772955          unigram_casefolded_LuceneDefault
30         Q0         CACM-3011.html                                     9          0.07167986           unigram_casefolded_LuceneDefault
30         Q0         CACM-2864.html                                     10         0.07157387           unigram_casefolded_LuceneDefault
30         Q0         CACM-0248.html                                     11         0.06717742           unigram_casefolded_LuceneDefault
30         Q0         CACM-1248.html                                     12         0.06553259           unigram_casefolded_LuceneDefault
30         Q0         CACM-1470.html                                     13         0.0631752            unigram_casefolded_LuceneDefault
30         Q0         CACM-0084.html                                     14         0.063034736          unigram_casefolded_LuceneDefault
30         Q0         CACM-2312.html                                     15         0.0622607            unigram_casefolded_LuceneDefault
30         Q0         CACM-1112.html                                     16         0.0603652            unigram_casefolded_LuceneDefault
30         Q0         CACM-2541.html                                     17         0.060258742          unigram_casefolded_LuceneDefault
30         Q0         CACM-2931.html                                     18         0.05983107           unigram_casefolded_LuceneDefault
30         Q0         CACM-1518.html                                     19         0.057501946          unigram_casefolded_LuceneDefault
30         Q0         CACM-2987.html                                     20         0.057401903          unigram_casefolded_LuceneDefault
30         Q0         CACM-1616.html                                     21         0.05525133           unigram_casefolded_LuceneDefault
30         Q0         CACM-0718.html                                     22         0.05509641           unigram_casefolded_LuceneDefault
30         Q0         CACM-2344.html                                     23         0.05171423           unigram_casefolded_LuceneDefault
30         Q0         CACM-2786.html                                     24         0.05167056           unigram_casefolded_LuceneDefault
30         Q0         CACM-1828.html                                     25         0.04903313           unigram_casefolded_LuceneDefault
30         Q0         CACM-0724.html                                     26         0.04900498           unigram_casefolded_LuceneDefault
30         Q0         CACM-2988.html                                     27         0.04874382           unigram_casefolded_LuceneDefault
30         Q0         CACM-2519.html                                     28         0.048406772          unigram_casefolded_LuceneDefault
30         Q0         CACM-0300.html                                     29         0.04839239           unigram_casefolded_LuceneDefault
30         Q0         CACM-2314.html                                     30         0.04829859           unigram_casefolded_LuceneDefault
