Query #   Literal   Document                      Rank      Score               System Name

32        Q0        corpus/CACM-1839.html         1         7.468275278277276   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1145.html         2         5.790366670516028   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1721.html         3         5.728624424685601   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1804.html         4         4.513530248616762   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2275.html         5         4.3883055086290215  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1606.html         6         2.0316227736906085  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0452.html         7         1.9617913722194096  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1378.html         8         1.9223305432489153  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1190.html         9         1.9223305432489153  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1371.html         10        1.9149581455509803  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1575.html         11        1.8855981124861974  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0225.html         12        1.8392639933450834  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1407.html         13        1.8234434062471911  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1585.html         14        1.8204186642259954  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1574.html         15        1.8204186642259954  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0043.html         16        1.8099706121148391  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0200.html         17        1.8091185152794589  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0201.html         18        1.7812895814268908  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1582.html         19        1.7812895814268908  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0526.html         20        1.769489244934272   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0648.html         21        1.767230251757284   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0760.html         22        1.753747578512749   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0749.html         23        1.7508169585168274  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1583.html         24        1.739980228071327   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2473.html         25        1.7346421281346587  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1343.html         26        1.7298944013680462  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1580.html         27        1.7132148203532518  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1579.html         28        1.7073555987949898  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0171.html         29        1.6977531944639634  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1057.html         30        1.694103482719052   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-3139.html         31        1.6909018230867563  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2199.html         32        1.6889119268431565  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0967.html         33        1.6881565811216237  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1581.html         34        1.6810920424716285  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0584.html         35        1.6804608481670507  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0204.html         36        1.678369360233373   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2392.html         37        1.6700403798278118  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-3028.html         38        1.660722476324314   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1584.html         39        1.636087219321349   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2713.html         40        1.6133474894388504  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0018.html         41        1.6116791869790663  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0880.html         42        1.6116791869790663  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0881.html         43        1.5977426050239973  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2100.html         44        1.5950974350276785  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0002.html         45        1.590605746566437   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0676.html         46        1.5894771531048986  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1881.html         47        1.5816991557954498  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0879.html         48        1.5646178662054937  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0188.html         49        1.5618107864152637  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2381.html         50        1.557617380839479   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1821.html         51        1.5396023898679467  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1895.html         52        1.5347016618381928  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2039.html         53        1.5160707091940884  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1850.html         54        1.5027831742534525  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0210.html         55        1.4990362273401114  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2762.html         56        1.498000679431199   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1450.html         57        1.4856888723907327  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2731.html         58        1.4474031762394257  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-3188.html         59        1.4366992283967543  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1373.html         60        1.4296723114756624  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1943.html         61        1.4147624627345492  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2157.html         62        1.397405307381704   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1563.html         63        1.3405120012701965  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0119.html         64        1.326616686201159   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2520.html         65        1.3205227928646301  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2642.html         66        1.313998155028117   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2619.html         67        1.2744615638272192  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1931.html         68        1.2486647758573641  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-1519.html         69        1.2143259410798548  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0069.html         70        1.2079661052228632  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-0559.html         71        1.190955462480373   cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2756.html         72        1.1843403997561899  cacm_bm25_pseudo_relevance
32        Q0        corpus/CACM-2729.html         73        1.1817205591704036  cacm_bm25_pseudo_relevance
