Query #   Literal   Document                      Rank      Score               System Name

5         Q0        corpus/CACM-0225.html         1         6.804106238901651   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2692.html         2         5.260352826776723   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2960.html         3         3.30228890017856    cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2321.html         4         3.1863985533858314  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1923.html         5         2.808108354475751   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0043.html         6         2.220170852705533   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2369.html         7         1.5785100958125153  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0201.html         8         1.5273062104451136  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1582.html         9         1.5273062104451136  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0200.html         10        1.5273062104451136  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0760.html         11        1.5196811402083603  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0749.html         12        1.5167505202124387  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0648.html         13        1.5167505202124387  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1829.html         14        1.4990229717623853  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1378.html         15        1.497553492059819   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1190.html         16        1.497553492059819   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1606.html         17        1.497553492059819   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1343.html         18        1.4847064951375282  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0526.html         19        1.4847064951375282  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0171.html         20        1.476130177163349   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1371.html         21        1.471532445583728   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0452.html         22        1.471532445583728   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1585.html         23        1.4689378202370202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1580.html         24        1.4689378202370202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1575.html         25        1.4689378202370202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1574.html         26        1.4689378202370202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1583.html         27        1.4689378202370202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2716.html         28        1.464906704619057   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0584.html         29        1.4587299847733761  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1057.html         30        1.4539884297208896  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0204.html         31        1.4539884297208896  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-3028.html         32        1.4422953692367149  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1581.html         33        1.441395236107576   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1579.html         34        1.441395236107576   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2713.html         35        1.4316201204435428  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0967.html         36        1.4245156912806012  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0002.html         37        1.4212637818156415  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1407.html         38        1.4148664894307497  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0018.html         39        1.4126164268303945  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0880.html         40        1.4042618423361637  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1584.html         41        1.392231881825311   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0676.html         42        1.380218650777118   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0881.html         43        1.3716602499283252  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0421.html         44        1.3691868785032202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0524.html         45        1.3691868785032202  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2100.html         46        1.3690150799320064  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0879.html         47        1.3505957846672658  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0188.html         48        1.3485537139793093  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2392.html         49        1.3432011276549143  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2381.html         50        1.3428555561116498  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2473.html         51        1.3408327777744893  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0210.html         52        1.3095561105881974  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1895.html         53        1.2956361672877088  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1881.html         54        1.2956361672877088  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1450.html         55        1.2858894338908204  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2987.html         56        1.284761513524395   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2731.html         57        1.2843677651979213  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2756.html         58        1.277624857197084   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2762.html         59        1.2754393559924795  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1821.html         60        1.2276450604924172  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2039.html         61        1.2085624947852813  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2157.html         62        1.2047332703401659  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2199.html         63        1.2047332703401659  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2959.html         64        1.189489713780531   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2737.html         65        1.1791476517795398  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-3188.html         66        1.1721723194090374  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1931.html         67        1.1480129538352857  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1850.html         68        1.1296025587645033  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2520.html         69        1.112033396861396   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1943.html         70        1.0991778508343748  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2828.html         71        1.0842031795154947  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1373.html         72        1.0751775370719943  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2729.html         73        1.0539748209413697  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2125.html         74        1.0440048100946067  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2642.html         75        1.0397365009953217  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1238.html         76        0.9943441281245331  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1764.html         77        0.9931339524173846  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0069.html         78        0.9903246723829768  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-3040.html         79        0.9838161832829923  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2629.html         80        0.9740357459783221  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-3050.html         81        0.9642844249483772  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1519.html         82        0.940970501025098   cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1530.html         83        0.9200289602155003  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-3147.html         84        0.9124935397099921  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2187.html         85        0.9002955817593622  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-2905.html         86        0.8937511288446073  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1400.html         87        0.8867709962223027  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-0951.html         88        0.8676404756708476  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1281.html         89        0.8666992121632949  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-3011.html         90        0.8640458010087484  cacm_bm25_pseudo_relevance
5         Q0        corpus/CACM-1563.html         91        0.8558990401437745  cacm_bm25_pseudo_relevance
