Query #   Literal   Document                      Rank      BM25 Score                    System Name

3         Q0        corpus/CACM-2609.txt          1         12.0273879579                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1134.txt          2         1.25535456768                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-3115.txt          3         1.20156268028                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1402.txt          4         1.11820753625                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1783.txt          5         1.09329456651                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0252.txt          6         1.01420877023                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1387.txt          7         0.936765425415                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1658.txt          8         0.936765425415                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1154.txt          9         0.902315738656                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-3130.txt          10        0.902315738656                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1223.txt          11        0.89553925138                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1062.txt          12        0.894095614118                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1392.txt          13        0.894095614118                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1029.txt          14        0.862660169844                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2871.txt          15        0.855143685797                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1350.txt          16        0.803249764445                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2053.txt          17        0.712380877426                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2061.txt          18        0.677299659436                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0799.txt          19        0.5896072227                  unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2921.txt          20        0.531082815646                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2886.txt          21        0.447402805201                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2939.txt          22        0.439186580784                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1496.txt          23        0.437912858787                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1788.txt          24        0.412565990574                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0929.txt          25        0.406863672695                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2411.txt          26        0.395210671453                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0205.txt          27        0.395210671453                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0077.txt          28        0.394856323496                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0051.txt          29        0.394856323496                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2587.txt          30        0.394856323496                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1723.txt          31        0.389617337129                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-0100.txt          32        0.38353737921                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-1313.txt          33        0.38353737921                 unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2066.txt          34        0.378117819889                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-3099.txt          35        0.375933179352                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-3102.txt          36        0.374577156144                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2551.txt          37        0.367725557844                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2658.txt          38        0.357889261347                unigram_casefolded_BM25_proximity
3         Q0        corpus/CACM-2659.txt          39        0.357889261347                unigram_casefolded_BM25_proximity
