Query #   Literal   Document                      Rank      BM25 Score                    System Name

2         Q0        corpus/CACM-3078.txt          1         18.6524351334                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-2434.txt          2         14.2737684188                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-2863.txt          3         12.7309480522                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1046.txt          4         5.79595404541                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0397.txt          5         5.64445106321                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1014.txt          6         2.01040906615                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1867.txt          7         1.92899052929                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0492.txt          8         1.90965598209                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1623.txt          9         1.75164325085                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0435.txt          10        1.75164325085                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1397.txt          11        1.564638824                   unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0531.txt          12        1.33449509227                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0616.txt          13        1.14244584174                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1305.txt          14        0.333231364652                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0597.txt          15        0.303727416217                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0847.txt          16        0.303727416217                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1625.txt          17        0.297619762443                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-3202.txt          18        0.275990523508                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1168.txt          19        0.261844014739                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1424.txt          20        0.261844014739                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1345.txt          21        0.249340884609                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1215.txt          22        0.249340884609                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-3189.txt          23        0.246399472456                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1214.txt          24        0.246399472456                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-2645.txt          25        0.24520983856                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1315.txt          26        0.240966492808                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1498.txt          27        0.24072004396                 unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1183.txt          28        0.237977392824                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1591.txt          29        0.235531997962                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1117.txt          30        0.227604516903                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1439.txt          31        0.227604516903                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1861.txt          32        0.220399494457                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0971.txt          33        0.220399494457                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1486.txt          34        0.213636637595                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-2356.txt          35        0.209354016616                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1403.txt          36        0.209354016616                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1705.txt          37        0.207459155948                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-1391.txt          38        0.207276455143                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-2456.txt          39        0.207276455143                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-2439.txt          40        0.207276455143                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-3204.txt          41        0.201284022741                unigram_casefolded_BM25_proximity
2         Q0        corpus/CACM-0728.txt          42        0.201284022741                unigram_casefolded_BM25_proximity
