Query #   Literal   Document                      Rank      BM25 Score                    System Name

58        Q0        corpus/CACM-2696.txt          1         6.62590287328                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1946.txt          2         6.58917925887                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2634.txt          3         4.614762138                   unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1366.txt          4         3.78721351086                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1876.txt          5         3.44123555086                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1398.txt          6         3.41770763012                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2249.txt          7         3.40916682542                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1709.txt          8         3.20396486115                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2533.txt          9         2.91975814302                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3142.txt          10        2.86692308874                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2395.txt          11        2.78793502104                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1146.txt          12        2.66368067107                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3049.txt          13        2.62543249076                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-0981.txt          14        2.59542347428                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1875.txt          15        2.57631424436                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1816.txt          16        2.46487370425                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1344.txt          17        2.43284195397                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2952.txt          18        2.24983987569                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-3150.txt          19        2.17240532166                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-1669.txt          20        2.14629478879                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2825.txt          21        2.12576385845                 unigram_casefolded_BM25_proximity
58        Q0        corpus/CACM-2145.txt          22        2.1248646557                  unigram_casefolded_BM25_proximity
