Query #   Literal   Document                      Rank      Score               System Name

58        Q0        corpus/CACM-0660.html         1         4.661386576362932   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2952.html         2         4.403817693219414   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1876.html         3         4.105529778356956   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2533.html         4         3.85027997807174    cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0845.html         5         3.049786940840274   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0981.html         6         2.1410223424438803  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1816.html         7         2.0395671818673207  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1047.html         8         1.9455760309791543  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2200.html         9         1.765557955882118   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1874.html         10        1.7224098803927317  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1875.html         11        1.6422563792696274  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1965.html         12        1.6239697717700796  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0928.html         13        1.5862297093252935  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1843.html         14        1.5188763802726186  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0038.html         15        1.4626273943129329  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2994.html         16        1.4293580371885686  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1146.html         17        1.4246176135193398  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1718.html         18        1.3713470903163179  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0653.html         19        1.3352187864119807  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0840.html         20        1.3314331429465283  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0481.html         21        1.3095617367685564  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0292.html         22        1.2509778468627117  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1398.html         23        1.232748853776096   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2661.html         24        1.22415553654452    cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2585.html         25        1.1966375475510753  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1707.html         26        1.19112973616745    cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0378.html         27        1.1829885990326605  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1867.html         28        1.1618341502756568  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1946.html         29        1.1227835399113895  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2418.html         30        1.1039229050200192  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0896.html         31        1.0862713037784961  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0432.html         32        1.0678821842840887  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0028.html         33        1.0326464710805436  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0511.html         34        1.0144501779621657  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1578.html         35        0.9998175900474409  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0266.html         36        0.9885907034403003  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1586.html         37        0.9815560256173698  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-1107.html         38        0.981031105243664   cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-2696.html         39        0.9758319184447517  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0377.html         40        0.9728816968701607  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0846.html         41        0.9728816968701607  cacm_bm25_pseudo_relevance
58        Q0        corpus/CACM-0359.html         42        0.9728816968701607  cacm_bm25_pseudo_relevance
