Query #   Literal   Document                      Rank      Score               System Name

25        Q0        corpus/CACM-3043.html         1         2.3269859111350684  cacm_stopped_tfidf
25        Q0        corpus/CACM-1795.html         2         2.071588150440086   cacm_stopped_tfidf
25        Q0        corpus/CACM-1461.html         3         1.9280360835530979  cacm_stopped_tfidf
25        Q0        corpus/CACM-2464.html         4         1.875738746067825   cacm_stopped_tfidf
25        Q0        corpus/CACM-2740.html         5         1.8447529891222714  cacm_stopped_tfidf
25        Q0        corpus/CACM-2578.html         6         1.8160507360510323  cacm_stopped_tfidf
25        Q0        corpus/CACM-1923.html         7         1.7061620567430322  cacm_stopped_tfidf
25        Q0        corpus/CACM-2950.html         8         1.7044118385211406  cacm_stopped_tfidf
25        Q0        corpus/CACM-3148.html         9         1.6995007299839442  cacm_stopped_tfidf
25        Q0        corpus/CACM-2325.html         10        1.6675293511983602  cacm_stopped_tfidf
25        Q0        corpus/CACM-0371.html         11        1.65961655415636    cacm_stopped_tfidf
25        Q0        corpus/CACM-2371.html         12        1.6584392340239762  cacm_stopped_tfidf
25        Q0        corpus/CACM-0018.html         13        1.6065964472358294  cacm_stopped_tfidf
25        Q0        corpus/CACM-3068.html         14        1.5937613245196025  cacm_stopped_tfidf
25        Q0        corpus/CACM-3137.html         15        1.584392548154615   cacm_stopped_tfidf
25        Q0        corpus/CACM-3141.html         16        1.5564292255342895  cacm_stopped_tfidf
25        Q0        corpus/CACM-2949.html         17        1.5457900844263788  cacm_stopped_tfidf
25        Q0        corpus/CACM-2007.html         18        1.5410725145737627  cacm_stopped_tfidf
25        Q0        corpus/CACM-1551.html         19        1.5150022690316132  cacm_stopped_tfidf
25        Q0        corpus/CACM-1747.html         20        1.5011066064849823  cacm_stopped_tfidf
25        Q0        corpus/CACM-2830.html         21        1.4807268987819822  cacm_stopped_tfidf
25        Q0        corpus/CACM-2685.html         22        1.4714330018130604  cacm_stopped_tfidf
25        Q0        corpus/CACM-2311.html         23        1.4681415294966695  cacm_stopped_tfidf
25        Q0        corpus/CACM-0749.html         24        1.4575448679153884  cacm_stopped_tfidf
25        Q0        corpus/CACM-0225.html         25        1.4367711325192696  cacm_stopped_tfidf
25        Q0        corpus/CACM-1943.html         26        1.418931220780768   cacm_stopped_tfidf
25        Q0        corpus/CACM-1374.html         27        1.417753168308037   cacm_stopped_tfidf
25        Q0        corpus/CACM-2884.html         28        1.4171684807136986  cacm_stopped_tfidf
25        Q0        corpus/CACM-3028.html         29        1.411457923321721   cacm_stopped_tfidf
25        Q0        corpus/CACM-3150.html         30        1.4079563813412947  cacm_stopped_tfidf
25        Q0        corpus/CACM-1342.html         31        1.4078492768653859  cacm_stopped_tfidf
25        Q0        corpus/CACM-2080.html         32        1.402021364659229   cacm_stopped_tfidf
25        Q0        corpus/CACM-2111.html         33        1.4015602299163703  cacm_stopped_tfidf
25        Q0        corpus/CACM-1658.html         34        1.3955629955826656  cacm_stopped_tfidf
25        Q0        corpus/CACM-2379.html         35        1.3813346323413067  cacm_stopped_tfidf
25        Q0        corpus/CACM-0651.html         36        1.3793473213691774  cacm_stopped_tfidf
25        Q0        corpus/CACM-3127.html         37        1.3715912716581893  cacm_stopped_tfidf
25        Q0        corpus/CACM-2317.html         38        1.3667634804142068  cacm_stopped_tfidf
25        Q0        corpus/CACM-0043.html         39        1.361151599228782   cacm_stopped_tfidf
25        Q0        corpus/CACM-2863.html         40        1.348467887514673   cacm_stopped_tfidf
25        Q0        corpus/CACM-1952.html         41        1.3484384502520421  cacm_stopped_tfidf
